STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,DASF,DASF_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,MDSF,MDSF_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT11,WT11_ATTRIBUTES
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,6/19/1970,,,,,,,,,0.04,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,6/20/1970,,,,,,,,,0.39,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,6/21/1970,,,,,,,,,0.88,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,6/22/1970,,,,,,,,,0.05,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,6/23/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,6/24/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,6/25/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,6/26/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,6/27/1970,,,,,,,,,0.24,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,6/28/1970,,,,,,,,,0.03,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,6/29/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,6/30/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,7/1/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,7/2/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,7/3/1970,,,,,,,,,1.12,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,7/4/1970,,,,,,,,,0.67,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,7/5/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,7/6/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,7/7/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,7/8/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,7/9/1970,,,,,,,,,0.07,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,7/10/1970,,,,,,,,,0.82,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,7/11/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,7/12/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,7/13/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,7/14/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,7/15/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,7/16/1970,,,,,,,,,0.1,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,7/17/1970,,,,,,,,,0,"T,,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,7/18/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,7/19/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,7/20/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,7/21/1970,,,,,,,,,0.35,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,7/22/1970,,,,,,,,,0.02,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,7/23/1970,,,,,,,,,0.08,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,7/24/1970,,,,,,,,,0,"T,,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,7/25/1970,,,,,,,,,0.61,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,7/26/1970,,,,,,,,,0.31,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,7/27/1970,,,,,,,,,0.06,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,7/28/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,7/29/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,7/30/1970,,,,,,,,,0.02,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,7/31/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/1/1970,,,,,,,,,0.25,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/2/1970,,,,,,,,,0.46,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/3/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/4/1970,,,,,,,,,1.05,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/5/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/6/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/7/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/8/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/9/1970,,,,,,,,,0.15,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/10/1970,,,,,,,,,0.86,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/11/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/12/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/13/1970,,,,,,,,,0.61,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/14/1970,,,,,,,,,0.07,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/15/1970,,,,,,,,,0.01,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/16/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/17/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/18/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/19/1970,,,,,,,,,0.36,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/20/1970,,,,,,,,,0.15,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/21/1970,,,,,,,,,0.07,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/22/1970,,,,,,,,,0.03,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/23/1970,,,,,,,,,0.04,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/24/1970,,,,,,,,,0.09,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/25/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/26/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/27/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/28/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/29/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/30/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,8/31/1970,,,,,,,,,0.13,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/1/1970,,,,,,,,,0.12,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/2/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/3/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/4/1970,,,,,,,,,0.01,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/5/1970,,,,,,,,,0.48,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/6/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/7/1970,,,,,,,,,0.02,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/8/1970,,,,,,,,,0.01,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/9/1970,,,,,,,,,0.12,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/10/1970,,,,,,,,,0.1,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/11/1970,,,,,,,,,0.21,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/12/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/13/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/14/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/15/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/16/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/17/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/18/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/19/1970,,,,,,,,,0.22,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/20/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/21/1970,,,,,,,,,1.95,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/22/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/23/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/24/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/25/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/26/1970,,,,,,,,,0,"T,,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/27/1970,,,,,,,,,0.34,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/28/1970,,,,,,,,,0.17,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/29/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,9/30/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/1/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/2/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/3/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/4/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/5/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/6/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/7/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/8/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/9/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/10/1970,,,,,,,,,0.1,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/11/1970,,,,,,,,,0.11,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/12/1970,,,,,,,,,0.04,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/13/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/14/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/15/1970,,,,,,,,,0.02,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/16/1970,,,,,,,,,0.03,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/17/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/18/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/19/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/20/1970,,,,,,,,,0.23,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/21/1970,,,,,,,,,0.51,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/22/1970,,,,,,,,,0.06,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/23/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/24/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/25/1970,,,,,,,,,0.01,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/26/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/27/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/28/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/29/1970,,,,,,,,,0.46,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/30/1970,,,,,,,,,1.15,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,10/31/1970,,,,,,,,,1.01,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/1/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/2/1970,,,,,,,,,0.02,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/3/1970,,,,,,,,,0.55,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/4/1970,,,,,,,,,0.01,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/5/1970,,,,,,,,,0.19,",,0,0800",0,"T,,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/6/1970,,,,,,,,,0,"T,,0,0800",0,"T,,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/7/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/8/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/9/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/10/1970,,,,,,,,,0.3,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/11/1970,,,,,,,,,0.08,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
USC00446173,"NORTH FORK LAKE, VA US",37.1244,-82.6339,510.5,11/12/1970,,,,,,,,,0,",,0,0800",0,",,0,",0,",,0,",,,,,,,,,,,,,,,,
