STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,MDSF,MDSF_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,5/6/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",70,",,0",43,",,0",57,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,5/7/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",72,",,0",31,",,0",71,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,5/8/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",75,",,0",50,",,0",73,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,5/9/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",77,",,0",48,",,0",75,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,5/10/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",76,",,0",57,",,0",72,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,5/11/1970,,,,,,,0,"T,,0,1700",0,",,0,",0,",,0,",72,",,0",57,",,0",67,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,5/12/1970,,,,,,,1.76,",,0,1700",0,",,0,",0,",,0,",75,",,0",37,",S,0",73,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,5/13/1970,,,,,,,0.37,",,0,1700",0,",,0,",0,",,0,",75,",,0",55,",,0",70,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,5/14/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",80,",,0",59,",,0",75,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,5/15/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",78,",,0",52,",,0",77,",,0,1700",,,,,,,1,",,0",,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,5/16/1970,,,,,,,0.51,",,0,1700",0,",,0,",0,",,0,",79,",,0",54,",,0",56,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,5/17/1970,,,,,,,0.04,",,0,1700",0,",,0,",0,",,0,",58,",,0",44,",,0",54,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,5/18/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",68,",,0",37,",,0",68,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,5/19/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",78,",,0",42,",,0",78,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,5/20/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",79,",,0",49,",,0",79,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,5/21/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",84,",,0",54,",,0",83,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,5/22/1970,,,,,,,0.04,",,0,1700",0,",,0,",0,",,0,",83,",,0",59,",,0",76,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,5/23/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",81,",,0",57,",,0",78,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,5/24/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",83,",,0",56,",,0",76,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,5/25/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",81,",,0",58,",,0",79,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,5/26/1970,,,,,,,0.17,",,0,1700",0,",,0,",0,",,0,",79,",,0",57,",,0",70,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,5/27/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",74,",,0",46,",,0",71,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,5/28/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",78,",,0",48,",,0",77,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,5/29/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",78,",,0",57,",,0",71,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,5/30/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",71,",,0",53,",,0",68,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,5/31/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",77,",,0",58,",,0",68,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/1/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",78,",,0",59,",,0",77,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/2/1970,,,,,,,0.02,",,0,1700",0,",,0,",0,",,0,",77,",,0",61,",,0",76,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/3/1970,,,,,,,0.02,",,0,1700",0,",,0,",0,",,0,",76,",,0",60,",,0",68,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/4/1970,,,,,,,0.18,",,0,1700",0,",,0,",0,",,0,",71,",,0",62,",,0",70,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/5/1970,,,,,,,0.03,",,0,1700",0,",,0,",0,",,0,",71,",,0",57,",,0",67,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/6/1970,,,,,,,0.05,",,0,1700",0,",,0,",0,",,0,",70,",,0",50,",,0",69,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/7/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",73,",,0",43,",,0",73,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/8/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",79,",,0",52,",,0",77,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/9/1970,,,,,,,0.03,",,0,1700",0,",,0,",0,",,0,",83,",,0",55,",,0",77,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/10/1970,,,,,,,0.03,",,0,1700",0,",,0,",0,",,0,",81,",,0",55,",,0",78,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/11/1970,,,,,,,0,"T,,0,1700",0,",,0,",0,",,0,",78,",,0",57,",,0",65,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/12/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",81,",,0",53,",,0",74,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/13/1970,,,,,,,0.13,",,0,1700",0,",,0,",0,",,0,",78,",,0",59,",,0",73,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/14/1970,,,,,,,0.03,",,0,1700",0,",,0,",0,",,0,",78,",,0",59,",,0",76,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/15/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",76,",,0",58,",,0",69,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/16/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",77,",,0",60,",,0",71,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/17/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",82,",,0",64,",,0",82,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/18/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",84,",,0",68,",,0",84,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/19/1970,,,,,,,0.02,",,0,1700",0,",,0,",0,",,0,",85,",,0",65,",,0",76,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/20/1970,,,,,,,0.23,",,0,1700",0,",,0,",0,",,0,",78,",,0",59,",,0",75,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/21/1970,,,,,,,0.56,",,0,1700",0,",,0,",0,",,0,",76,",,0",62,",,0",74,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/22/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",79,",,0",52,",,0",75,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/23/1970,,,,,,,0,"T,,0,1700",0,",,0,",0,",,0,",79,",,0",49,",,0",77,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/24/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",81,",,0",54,",,0",78,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/25/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",81,",,0",60,",,0",61,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/26/1970,,,,,,,0.01,",,0,1700",0,",,0,",0,",,0,",79,",,0",58,",,0",72,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/27/1970,,,,,,,0.19,",,0,1700",0,",,0,",0,",,0,",74,",,0",54,",,0",60,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/28/1970,,,,,,,0,"T,,0,1700",0,",,0,",0,",,0,",70,",,0",45,",,0",63,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/29/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",78,",,0",48,",,0",69,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,6/30/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",82,",,0",56,",,0",76,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/1/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",87,",,0",68,",,0",85,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/2/1970,,,,,,,0.41,",,0,1700",0,",,0,",0,",,0,",86,",,0",66,",,0",78,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/3/1970,,,,,,,0.58,",,0,1700",0,",,0,",0,",,0,",84,",,0",62,",,0",66,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/4/1970,,,,,,,0.03,",,0,1700",0,",,0,",0,",,0,",79,",,0",61,",,0",76,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/5/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",77,",,0",54,",,0",67,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/6/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",72,",,0",47,",,0",66,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/7/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",79,",,0",52,",,0",72,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/8/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",76,",,0",57,",,0",71,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/9/1970,,,,,,,0.5,",,0,1700",0,",,0,",0,",,0,",75,",,0",60,",,0",70,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/10/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",74,",,0",55,",,0",72,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/11/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",76,",,0",54,",,0",73,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/12/1970,,,,,,,0.02,",,0,1700",0,",,0,",0,",,0,",79,",,0",57,",,0",73,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/13/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",85,",,0",58,",,0",78,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/14/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",83,",,0",64,",,0",81,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/15/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",85,",,0",65,",,0",79,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/16/1970,,,,,,,0.02,",,0,1700",0,",,0,",0,",,0,",79,",,0",62,",,0",76,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/17/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",83,",,0",50,",,0",74,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/18/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",83,",,0",57,",,0",79,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/19/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",86,",,0",56,",,0",80,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/20/1970,,,,,,,0.05,",,0,1700",0,",,0,",0,",,0,",80,",,0",53,",,0",73,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/21/1970,,,,,,,0.04,",,0,1700",0,",,0,",0,",,0,",73,",,0",54,",,0",68,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/22/1970,,,,,,,0.01,",,0,1700",0,",,0,",0,",,0,",74,",,0",56,",,0",69,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/23/1970,,,,,,,0.07,",,0,1700",0,",,0,",0,",,0,",81,",,0",60,",,0",79,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/24/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",82,",,0",64,",,0",80,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/25/1970,,,,,,,0.46,",,0,1700",0,",,0,",0,",,0,",82,",,0",62,",,0",78,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/26/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",85,",,0",62,",,0",75,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/27/1970,,,,,,,0.49,",,0,1700",0,",,0,",0,",,0,",85,",,0",61,",,0",84,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/28/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",87,",,0",64,",,0",87,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/29/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",87,",,0",64,",,0",69,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/30/1970,,,,,,,0.14,",,0,1700",0,",,0,",0,",,0,",84,",,0",62,",,0",82,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,7/31/1970,,,,,,,1.28,",,0,1700",0,",,0,",0,",,0,",83,",,0",65,",,0",83,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/1/1970,,,,,,,0.77,",,0,1700",0,",,0,",0,",,0,",84,",,0",63,",,0",70,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/2/1970,,,,,,,0.22,",,0,1700",0,",,0,",0,",,0,",84,",,0",64,",,0",77,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/3/1970,,,,,,,0.08,",,0,1700",0,",,0,",0,",,0,",84,",,0",62,",,0",73,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/4/1970,,,,,,,0.07,",,0,1700",0,",,0,",0,",,0,",80,",,0",63,",,0",79,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/5/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",79,",,0",56,",,0",75,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/6/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",80,",,0",59,",,0",79,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/7/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",81,",,0",56,",,0",75,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/8/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",78,",,0",60,",,0",72,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/9/1970,,,,,,,1.1,",,0,1700",0,",,0,",0,",,0,",72,",,0",61,",,0",62,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/10/1970,,,,,,,0.35,",,0,1700",0,",,0,",0,",,0,",70,",,0",58,",,0",67,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/11/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",78,",,0",58,",,0",76,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/12/1970,,,,,,,0.01,",,0,1700",0,",,0,",0,",,0,",77,",,0",58,",,0",68,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/13/1970,,,,,,,0.15,",,0,1700",0,",,0,",0,",,0,",77,",,0",62,",,0",71,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/14/1970,,,,,,,0,"T,,0,1700",0,",,0,",0,",,0,",80,",,0",57,",,0",80,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/15/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",81,",,0",60,",,0",80,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/16/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",83,",,0",59,",,0",82,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/17/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",83,",,0",61,",,0",79,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/18/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",81,",,0",62,",,0",80,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/19/1970,,,,,,,0,"T,,0,1700",0,",,0,",0,",,0,",82,",,0",64,",,0",70,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/20/1970,,,,,,,0.18,",,0,1700",0,",,0,",0,",,0,",77,",,0",62,",,0",70,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/21/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",82,",,0",62,",,0",82,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/22/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",82,",,0",61,",,0",80,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/23/1970,,,,,,,1.45,",,0,1700",0,",,0,",0,",,0,",80,",,0",66,",,0",70,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/24/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",72,",,0",51,",,0",70,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/25/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",78,",,0",52,",,0",75,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/26/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",79,",,0",58,",,0",75,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/27/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",81,",,0",55,",,0",79,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/28/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",83,",,0",55,",,0",81,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/29/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",83,",,0",58,",,0",78,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/30/1970,,,,,,,0.46,",,0,1700",0,",,0,",0,",,0,",82,",,0",65,",,0",73,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,8/31/1970,,,,,,,0.05,",,0,1700",0,",,0,",0,",,0,",76,",,0",68,",,0",74,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/1/1970,,,,,,,0.11,",,0,1700",0,",,0,",0,",,0,",76,",,0",60,",,0",75,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/2/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",80,",,0",58,",,0",80,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/3/1970,,,,,,,0.01,",,0,1700",0,",,0,",0,",,0,",80,",,0",63,",,0",75,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/4/1970,,,,,,,0,"T,,0,1700",0,",,0,",0,",,0,",77,",,0",65,",,0",75,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/5/1970,,,,,,,0.05,",,0,1700",0,",,0,",0,",,0,",78,",,0",64,",,0",75,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/6/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",80,",,0",58,",,0",78,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/7/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",80,",,0",60,",,0",72,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/8/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",75,",,0",59,",,0",75,",,0,1700",,,,,,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/9/1970,,,,,,,0.17,",,0,1700",0,",,0,",0,",,0,",76,",,0",62,",,0",76,",,0,1700",,,1,",,0",,,,,,,,
USC00449215,"WISE 1 SE, VA US",36.9725,-82.5579,781.5,9/10/1970,,,,,,,0,",,0,1700",0,",,0,",0,",,0,",79,",,0",66,",,0",78,",,0,1700",,,1,",,0",,,,,,,,
